contrast	result_id	doc_name	pair_1	pair_2	pair_3	pair_4	interaction_term
rob.tory.good.bad	boot_778	master_doc30.txt	0.2972	0.493	0.1194	0.0923	-0.2229
rob.tory.good.bad	boot_779	master_doc30.txt	0.4086	0.6201	0.2659	0.2249	-0.2525
rob.tory.good.bad	boot_780	master_doc30.txt	0.4464	0.5147	0.3205	0.2052	-0.18360000000000004
rob.tory.good.bad	boot_781	master_doc30.txt	0.4713	0.5042	0.0199	0.0035	-0.04929999999999998
rob.tory.good.bad	boot_782	master_doc30.txt	0.2815	0.6611	0.0989	0.1459	-0.3326
rob.tory.good.bad	boot_783	master_doc30.txt	0.3283	0.4937	0.0543	0.0561	-0.16360000000000008
rob.tory.good.bad	boot_784	master_doc30.txt	0.4584	0.5819	0.1358	0.1149	-0.14439999999999997
rob.tory.good.bad	boot_785	master_doc30.txt	0.5667	0.4522	0.2439	0.1475	0.018099999999999977
rob.tory.good.bad	boot_786	master_doc30.txt	0.3774	0.5118	0.1221	0.1216	-0.13490000000000002
rob.tory.good.bad	boot_787	master_doc30.txt	0.4014	0.5615	0.1445	0.1175	-0.1871
rob.tory.good.bad	boot_788	master_doc30.txt	0.4002	0.3915	0.1916	0.0671	-0.1158
rob.tory.good.bad	boot_789	master_doc30.txt	0.4841	0.4621	0.2002	0.0602	-0.11800000000000002
rob.tory.good.bad	boot_790	master_doc30.txt	0.4152	0.4952	0.2287	0.1778	-0.13089999999999996
rob.tory.good.bad	boot_791	master_doc30.txt	0.4548	0.6004	0.2197	0.1957	-0.16960000000000006
rob.tory.good.bad	boot_792	master_doc30.txt	0.5652	0.6011	0.3279	0.2109	-0.15289999999999995
rob.tory.good.bad	boot_793	master_doc30.txt	0.3138	0.5247	0.084	0.1121	-0.18280000000000005
rob.tory.good.bad	boot_794	master_doc30.txt	0.4726	0.5574	0.1613	0.1268	-0.11929999999999999
rob.tory.good.bad	boot_795	master_doc30.txt	0.4198	0.5588	0.2412	0.2029	-0.17729999999999999
rob.tory.good.bad	boot_796	master_doc30.txt	0.2412	0.4505	-0.0112	-0.008	-0.20610000000000003
rob.tory.good.bad	boot_797	master_doc30.txt	0.3666	0.4512	0.1378	0.102	-0.12040000000000002
rob.tory.good.bad	boot_798	master_doc30.txt	0.3146	0.1726	0.1178	-0.0014	0.022799999999999987
rob.tory.good.bad	boot_799	master_doc30.txt	0.4523	0.4672	0.113	0.0562	-0.07170000000000001
rob.tory.good.bad	boot_800	master_doc30.txt	0.3842	0.4461	0.0675	0.0054	-0.12400000000000001
rob.tory.good.bad	boot_801	master_doc30.txt	0.3151	0.5479	0.0875	0.1404	-0.17990000000000003
rob.tory.good.bad	boot_802	master_doc30.txt	0.4484	0.4576	0.1358	0.0516	-0.09339999999999998
